Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
0.23809523809523808,0.34216177523264135,0.9285714285714285,0.5,0.3333333333333333,0.12857142857142861,0.0,0.25,0.0,0.2036861506055819,0.7374422806665328,0.0,0.0,0.7142857142857143,1.0,0.3333333333333333,0.3333333333333333,0.15000000000000002,0.8333333333333333,0.3333333333333333,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3333333333333333,0.5418754473872583,0.10714285714285714,0.5,0.6666666666666667,0.9714285714285713,0.3333333333333333,0.25,0.6666666666666667,0.2713533438651922,0.6837984340493877,0.1111111111111111,0.0,0.0714285714285714,0.0,0.6666666666666667,0.3333333333333333,0.35000000000000003,0.5,0.6666666666666667,0.35000000000000003,0.7222222222222222,0.4,0.47058823529411764,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.35714285714285715,0.6213314244810307,0.2142857142857143,0.5,1.0,0.0,0.6666666666666667,0.25,0.3333333333333333,0.17340705634544498,0.45400521983537445,0.0,0.0,0.4285714285714285,0.0,0.6666666666666667,0.3333333333333333,0.1,0.5,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.2619047619047619,0.9978525411596276,0.0,0.0,1.0,0.1571428571428572,0.6666666666666667,0.25,0.6666666666666667,0.17430226434965773,0.9712507528608713,0.1111111111111111,0.0,0.1428571428571428,0.0,0.0,0.3333333333333333,0.25,0.16666666666666666,0.6666666666666667,0.25,0.38888888888888884,0.0,0.5294117647058824,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9285714285714284,0.21689334287759485,0.0,0.25,0.3333333333333333,0.8999999999999999,1.0,0.25,0.6666666666666667,0.20489731437598738,0.025175667536639232,0.0,0.0,0.9285714285714285,1.0,0.0,0.3333333333333333,0.325,0.3333333333333333,0.3333333333333333,0.30000000000000004,0.5,0.13333333333333333,0.47058823529411764,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.2619047619047619,0.9298496778811739,0.17857142857142855,0.0,0.3333333333333333,0.3428571428571428,0.6666666666666667,0.0,1.0,0.11174302264349659,0.9736197550692632,0.1111111111111111,0.0,0.1428571428571428,0.0,0.0,0.3333333333333333,0.25,0.8333333333333333,0.6666666666666667,0.25,0.4444444444444444,0.0,0.47058823529411764,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.203319949407059,0.509529875311722,0.43177697280436933,0.34270172159529455,0.5430643712062739,0.6675819183490425,0.6666666666666667,0.0,0.8951344810635298,0.013631930212995788,0.6955614298373197,0.1111111111111111,0.3145965568094109,0.2776842386326046,0.0,0.771532185603137,0.0,0.01713508607976473,0.44756724053176483,0.3333333333333333,0.01713508607976473,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3145965568094109,0.6854034431905891,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.4761904761904761,0.4194702934860415,0.7857142857142857,0.75,1.0,0.7428571428571429,0.6666666666666667,0.25,1.0,0.24939441811479726,0.6747641035936559,1.0,0.0,0.2142857142857143,0.0,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.6666666666666667,0.05,0.1111111111111111,0.06666666666666667,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5714285714285714,0.28131710808876165,0.03571428571428571,0.0,0.6666666666666667,0.10000000000000003,0.6666666666666667,0.75,0.6666666666666667,0.8874144286466562,0.9832563742220438,0.0,1.0,0.1428571428571428,0.0,1.0,0.0,0.525,0.5,0.3333333333333333,0.5,0.4444444444444444,0.13333333333333333,0.5882352941176471,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.48496103604935936,0.4039882914902696,0.7111515122398355,0.3406464714403836,0.5458047047461553,0.5480369412251649,0.3937643142935891,0.2953232357201918,0.6666666666666667,0.2998358468283647,0.25509851915755277,0.2222222222222222,0.8187070571192328,0.08437806734862618,0.0,0.0,0.7270976476269224,0.20906464714403838,0.8791380380794886,0.6666666666666667,0.12733838213990412,0.18193490158205172,0.05458047047461551,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.3333333333333333,0.8690050107372942,0.03571428571428571,0.25,1.0,0.11428571428571427,0.6666666666666667,0.25,0.6666666666666667,0.21005792522380204,0.009797229471993574,0.4444444444444444,1.0,0.2142857142857143,0.0,1.0,0.0,0.25,0.3333333333333333,0.6666666666666667,0.2,0.38888888888888884,0.0,0.4117647058823529,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5238095238095237,0.3242662848962061,0.03571428571428571,0.5,0.3333333333333333,0.6857142857142857,0.3333333333333333,0.25,0.6666666666666667,0.128436018957346,0.45541056012848824,0.6666666666666666,0.0,0.7857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6666666666666667,0.025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.23809523809523808,0.012884753042233354,0.10714285714285714,0.5,0.3333333333333333,0.18571428571428567,0.6666666666666667,0.25,0.6666666666666667,0.1691416535018431,0.2717928126882152,0.1111111111111111,0.0,0.2857142857142857,0.0,0.3333333333333333,0.0,0.125,0.5,1.0,0.125,0.2222222222222222,0.0,0.23529411764705882,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.11904761904761901,0.3357193987115247,0.39285714285714285,0.25,1.0,0.6857142857142857,0.6666666666666667,0.0,1.0,0.08625592417061612,0.4648865689620558,0.1111111111111111,0.0,0.1428571428571428,0.0,0.6666666666666667,0.0,0.125,1.0,1.0,0.125,0.1111111111111111,0.06666666666666667,0.23529411764705882,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.21428571428571425,0.11954187544738726,0.14285714285714285,0.0,0.6666666666666667,0.17142857142857143,0.3333333333333333,0.5,1.0,0.6213270142180095,0.27094960851234695,0.1111111111111111,1.0,0.3571428571428571,0.0,0.3333333333333333,0.3333333333333333,0.225,0.5,0.6666666666666667,0.225,0.4444444444444444,0.0,0.47058823529411764,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.11391350291680832,0.5301783583425022,0.2133930617530922,0.5,1.0,0.3428571428571428,0.6666666666666667,0.0,0.8312504774238818,0.0689143965265325,0.5164319459378808,0.1111111111111111,1.0,0.16004479631481916,0.0,0.24895857204527422,0.0,0.056328107096604435,0.45781261935597045,0.7510414279547258,0.056328107096604435,0.1111111111111111,0.03374990451522364,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2531242838641773,0.7468757161358227,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.857142857142857,0.19613457408733,0.6428571428571428,0.75,1.0,0.9285714285714286,0.6666666666666667,0.25,0.0,0.23570300157977883,0.8261794820317205,1.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.225,0.6666666666666666,0.6666666666666667,0.125,0.16666666666666666,0.06666666666666667,0.23529411764705882,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.35714285714285715,0.23555187626063062,0.3953660898366703,0.6403481958776154,0.0,0.6526311192933054,0.6666666666666667,0.3596518041223846,0.0,0.3877897026648996,0.5080759025758786,0.09746827033100852,1.0,0.5225586892477581,0.4386072164895384,0.2924048109930256,0.0,0.20482590206119233,0.4268987972517436,0.5204642611701539,0.0701740979388077,0.062376975945606844,0.0,0.09906931473714027,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4386072164895384,0.5613927835104616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.16666666666666669,0.9162491052254831,0.25,0.25,0.0,0.7857142857142856,0.6666666666666667,0.25,0.6666666666666667,0.20526592943654556,0.4653683999196948,0.0,1.0,0.7857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.15000000000000002,0.5,0.3333333333333333,0.125,0.16666666666666666,0.0,0.23529411764705882,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.4761904761904761,0.8296349319971367,0.03571428571428571,0.75,1.0,0.8285714285714285,0.6666666666666667,0.25,0.6666666666666667,0.2919431279620853,0.2073880746837984,1.0,0.0,0.2142857142857143,0.0,0.3333333333333333,0.0,0.35000000000000003,0.5,0.6666666666666667,0.025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.44737193949603254,0.22257382940287387,0.28279793240013407,0.6834774797384254,0.7553633603487662,0.579401807357274,0.3333333333333333,0.31652252026157457,0.2446366396512339,0.48183187502637415,0.8647876017649283,0.6890810840956783,1.0,0.09043500578902126,0.0,0.5779699729845673,0.08869669368209943,0.261479276340047,0.5,0.4220300270154328,0.056652252026157465,0.1111111111111111,0.13333333333333333,0.08634234340631784,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2660900810462983,0.0,0.7339099189537017
0.09231308932071605,0.8226543769958952,0.25438750887606876,0.1759827892003195,0.9217854270220802,0.07550017235818046,0.6666666666666667,0.0,0.6666666666666667,0.041677370403558206,0.8998960243456657,0.24146873274097735,0.7653562810662407,0.10056159382875401,0.0,1.0,0.0,0.048464371893375935,0.7551187603554135,0.588452093688747,0.030866092973343986,0.02607152432597326,0.08230958126225063,0.058823529411764705,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.23555013043126732,0.03433036274759956,0.49966116693732976,0.6941809076179232,0.7767236304716927,0.24577573882883966,0.592241210157231,0.0,0.592241210157231,0.05961178901129162,0.916427146861382,0.1111111111111111,0.7767236304716927,0.12690883074797799,0.0,0.9255745434905642,0.0,0.16092663533254623,0.3705460615880512,0.7410921231761025,0.16092663533254623,0.08630262560796585,0.3624710275534566,0.31982737725304994,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.3062515963682571,0.4653373765108736,0.2308893116779312,0.6849416580121181,0.6666666666666667,0.4032995470531683,0.6666666666666667,0.0,0.49317775469898184,0.17106942865293157,0.6337742969989892,0.4931777546989818,0.0,0.354219037728135,0.0,0.7397666320484727,0.0,0.1315058341987882,0.4566277720080788,0.42007778931717576,0.06951750259636455,0.1111111111111111,0.09863555093979637,0.08943921975900321,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.3095238095238095,0.8403722261989978,0.03571428571428571,0.0,1.0,0.4142857142857143,0.0,0.0,1.0,0.0063191153238546585,0.6200361373218229,0.1111111111111111,1.0,0.0,0.0,0.6666666666666667,1.0,0.025,0.6666666666666666,0.6666666666666667,0.025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.380952380952381,0.39083750894774516,0.35714285714285715,0.5,0.6666666666666667,0.3714285714285714,0.3333333333333333,0.25,0.3333333333333333,0.18330700368615063,0.7925717727363983,0.4444444444444444,0.0,0.0,0.0,1.0,0.6666666666666666,0.35000000000000003,0.8333333333333333,1.0,0.25,0.5,0.06666666666666667,0.47058823529411764,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7857142857142856,0.8589835361488904,0.03571428571428571,0.5,1.0,0.7714285714285714,0.0,0.25,0.3333333333333333,0.23554502369668248,0.5712507528608713,0.5555555555555556,0.0,0.4999999999999999,0.0,1.0,0.3333333333333333,0.325,0.5,0.6666666666666667,0.1,0.05555555555555555,0.06666666666666667,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2619047619047619,0.15461703650680028,0.25,0.75,0.3333333333333333,0.6714285714285713,0.0,0.0,0.0,0.0584518167456556,0.10700662517566753,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.17500000000000002,0.6666666666666666,0.3333333333333333,0.17500000000000002,0.38888888888888884,0.0,0.4117647058823529,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.02380952380952378,0.11667859699355762,0.8571428571428571,0.5,0.3333333333333333,0.38571428571428573,1.0,0.0,1.0,0.10452869931542919,0.7679983938968079,0.1111111111111111,1.0,0.0714285714285714,0.0,1.0,0.0,0.025,0.3333333333333333,0.6666666666666667,0.025,0.0,0.0,0.058823529411764705,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.3095238095238095,0.42161775232641374,0.2142857142857143,0.5,1.0,0.6142857142857143,0.6666666666666667,0.25,1.0,0.3442864665613481,0.20273037542662117,0.4444444444444444,0.0,0.0714285714285714,0.0,1.0,1.0,0.325,0.5,0.6666666666666667,0.17500000000000002,0.38888888888888884,0.06666666666666667,0.4117647058823529,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.28571428571428564,0.03650680028632784,0.25,0.25,0.3333333333333333,0.6142857142857143,1.0,0.5,0.0,0.5480252764612954,0.630716723549488,0.0,1.0,0.0714285714285714,0.0,0.6666666666666667,1.0,0.225,0.6666666666666666,0.3333333333333333,0.2,0.38888888888888884,0.06666666666666667,0.4117647058823529,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2619047619047619,0.33786685755189694,0.6785714285714285,0.0,1.0,0.14285714285714285,0.6666666666666667,0.0,1.0,0.14760400210637178,0.1971090142541658,0.1111111111111111,0.0,0.1428571428571428,0.0,0.3333333333333333,0.0,0.275,0.5,1.0,0.275,0.4444444444444444,0.2,0.5882352941176471,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.047619047619047616,0.3951324266284896,0.7142857142857143,0.5,0.6666666666666667,0.18571428571428567,1.0,0.0,1.0,0.08788836229594524,0.11869102589841396,0.1111111111111111,0.0,0.4285714285714285,0.0,1.0,0.0,0.05,0.3333333333333333,0.6666666666666667,0.05,0.05555555555555555,0.13333333333333333,0.11764705882352941,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.6190476190476188,0.6292054402290622,0.14285714285714285,0.5,0.6666666666666667,0.857142857142857,0.3333333333333333,0.0,0.6666666666666667,0.11337546076882571,0.2360570166633206,0.3333333333333333,0.0,0.2142857142857143,0.0,1.0,0.0,0.17500000000000002,0.8333333333333333,0.6666666666666667,0.125,0.1111111111111111,0.0,0.1764705882352941,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.976190476190476,0.7065139584824623,0.0,0.25,0.3333333333333333,0.5142857142857142,0.6666666666666667,0.5,1.0,0.5737230121116377,0.3591246737602891,0.3333333333333333,1.0,0.2142857142857143,0.0,0.6666666666666667,0.3333333333333333,0.35000000000000003,0.16666666666666666,0.0,0.15000000000000002,0.2222222222222222,0.0,0.23529411764705882,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.09919813819779696,0.21090064584482426,0.3028012083626207,0.07289511276921701,0.381930075179478,0.04344375939340109,0.7152634085128113,0.0,0.28473659148718866,0.07574961147156226,0.13485949087114985,0.1111111111111111,0.0,0.18451149301098108,0.0,0.43052681702562257,0.0,0.025,0.5,0.6666666666666667,0.025,0.0,0.05694731829743773,0.0,0.0,0.14579022553843402,0.854209774461566,0.0,0.0,1.0,0.0,0.0,0.854209774461566,0.0,0.0,0.14579022553843402,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
